frame,fps,particle_count
405,59.056812,14
406,59.12902,14
407,59.15297,14
408,59.1116,14
409,59.237877,14
410,59.456993,14
411,59.39255,14
412,59.422295,14
413,59.491245,14
414,59.45202,14
415,59.55406,14
416,59.535538,14
417,59.697407,14
418,59.63266,14
419,59.621788,14
420,59.689056,14
421,58.924248,14
422,57.638107,14
423,57.83662,14
424,57.95109,14
425,58.028763,14
426,58.057747,14
427,58.169888,14
428,58.25666,14
429,58.2908,14
430,58.514477,14
431,58.374577,14
432,58.390125,14
433,58.366646,14
434,58.40936,14
435,58.24775,14
436,58.226128,14
437,58.205616,14
438,58.23455,14
439,58.522186,14
440,58.5693,14
441,58.792328,14
442,58.57188,14
443,58.668053,14
444,58.9182,15
445,58.770573,15
446,58.64659,15
447,58.629627,15
448,58.75846,15
449,58.77731,15
450,58.84427,15
451,58.957706,15
452,59.033142,15
453,59.10592,15
454,59.016006,15
455,59.07448,15
456,59.193893,15
457,59.16131,15
458,59.279842,15
459,59.244278,15
460,59.250774,15
461,59.47037,15
462,59.567432,15
463,59.66696,15
464,59.529205,15
465,59.62447,15
466,59.782887,15
467,59.8675,15
468,59.917007,15
469,60.057766,15
470,60.16451,15
471,60.159855,15
472,60.173824,15
473,60.250492,15
474,60.472206,15
475,60.507282,15
476,60.640938,15
477,60.656788,15
478,60.737404,15
479,60.93473,15
480,60.71964,15
481,60.821106,15
482,61.00224,15
483,60.81946,15
484,60.67836,15
485,60.73426,15
486,60.78586,15
487,60.874153,15
488,60.67818,15
489,60.712883,15
490,60.777374,15
491,60.950253,15
492,58.685432,15
493,58.872974,15
494,58.868694,15
495,58.99841,15
496,59.150528,15
497,59.277786,15
498,59.57667,15
499,59.682583,15
500,59.74981,15
501,59.770893,15
502,59.673534,15
503,59.71705,15
504,59.741673,15
505,59.877113,15
506,59.83195,15
507,59.9127,15
508,60.016773,15
509,60.01122,15
510,60.15769,15
511,60.200787,15
512,60.150085,15
513,60.164272,15
514,60.24813,15
515,60.286404,15
516,60.05426,15
517,60.10693,15
518,60.105644,15
519,60.17903,15
520,60.019726,15
521,59.937775,15
522,59.978115,15
523,59.98286,15
524,60.083557,15
525,60.195713,15
526,60.342365,15
527,60.2679,15
528,60.159676,15
529,60.25188,15
530,59.973267,15
531,60.075245,15
532,59.885654,15
533,59.770912,15
534,59.743824,15
535,59.629444,15
536,59.53667,15
537,59.689716,15
538,59.780354,15
539,59.71307,15
540,59.764637,15
541,59.92416,16
542,60.0194,16
543,60.078934,16
544,60.18069,16
545,60.255634,16
546,60.2945,16
547,60.35112,16
548,60.563694,16
549,60.574757,16
550,60.619614,16
551,60.632557,16
552,60.61518,16
553,60.563652,16
554,60.506165,16
555,60.50584,16
556,60.459114,16
557,60.524822,16
558,60.456955,16
559,60.45881,16
560,60.55997,16
561,60.63983,16
562,60.687706,16
563,60.841515,16
564,60.911354,16
565,60.937767,16
566,60.937515,16
567,60.964264,16
568,61.077175,16
569,61.021957,16
570,60.922806,16
571,60.999393,16
572,61.080788,16
573,61.123005,16
574,61.051548,16
575,61.11092,16
576,61.15193,16
577,61.258545,16
578,61.280758,16
579,61.518024,16
580,61.391907,16
581,61.491528,16
582,61.474945,16
583,61.619705,16
584,61.531776,16
585,61.398125,16
586,61.406837,16
587,61.395042,17
588,61.430435,17
589,61.542015,17
590,61.540096,17
591,61.56612,17
592,61.46988,17
593,61.509537,17
594,61.5458,17
595,61.688133,17
596,61.649082,17
597,61.625546,17
598,61.46702,17
599,61.34444,17
600,61.194836,17
601,61.17255,17
602,61.217995,17
603,61.14152,17
604,61.001415,17
605,61.04794,17
606,61.067104,17
607,61.015007,17
608,61.070793,17
609,61.142097,17
610,61.132725,17
611,61.169186,17
612,61.138397,17
613,61.235725,17
614,61.25766,17
615,61.45196,17
616,61.279705,17
617,61.244564,17
618,61.341427,17
619,61.38918,17
620,61.523727,17
621,61.536728,17
622,61.560066,17
623,61.558167,17
624,61.556015,17
625,61.538383,17
626,61.540253,17
627,61.63246,17
628,61.60497,17
629,61.71356,17
630,61.69176,17
631,61.816372,17
632,61.871765,17
633,61.852673,17
634,61.633377,17
635,61.630615,17
636,61.61441,17
637,61.6337,17
638,61.60472,17
639,61.566704,17
640,61.435783,18
641,61.44609,18
642,61.436092,18
643,61.44037,18
644,61.446766,18
645,61.415653,18
646,61.531013,18
647,61.47427,18
648,61.317886,18
649,61.23349,18
650,61.26621,19
651,61.056942,19
652,60.926674,19
653,60.905815,19
654,61.046112,19
655,61.17446,19
656,61.265015,19
657,61.152542,19
658,61.040825,19
659,61.020027,19
660,61.171677,19
661,61.17137,19
662,61.27357,19
663,61.293705,19
664,61.431618,19
665,61.478893,19
666,61.543705,19
667,61.4997,19
668,61.594566,19
669,61.583004,19
670,61.657574,19
671,61.75695,19
672,61.71282,19
673,61.76256,19
674,61.686687,19
675,61.584946,19
676,61.74751,19
677,61.775265,19
678,61.69363,19
679,61.56281,19
680,61.60751,19
681,61.705265,19
682,61.646523,19
683,61.49688,19
684,61.47876,19
685,61.390144,19
686,61.30726,19
687,61.452625,19
688,61.406197,19
689,61.28096,19
690,61.41274,19
691,61.469536,19
692,61.53148,19
693,61.610825,19
694,61.567074,19
695,61.689064,19
696,61.713657,19
697,61.725845,19
698,61.784058,19
699,61.83009,19
700,61.78727,19
701,61.7517,19
702,61.825314,19
703,61.809742,19
704,61.702,19
705,61.78049,19
706,61.86352,19
707,61.76811,19
708,61.784832,19
709,61.64228,19
710,61.588898,19
711,61.705254,19
712,61.74521,20
713,61.819813,20
714,61.849197,20
715,61.81616,20
716,61.892155,20
717,61.924076,20
718,61.873096,20
719,61.957138,20
720,61.961422,20
721,61.907467,20
722,61.95058,20
723,61.931908,21
724,61.577763,21
725,61.472424,21
726,61.413097,21
727,61.192116,21
728,61.317097,21
729,61.46526,21
730,60.97541,21
731,61.111813,21
732,61.22312,21
733,61.324085,21
734,61.095062,21
735,61.2181,21
736,61.18993,21
737,61.087605,21
738,61.09706,21
739,60.977997,22
740,60.63489,22
741,60.620502,22
742,60.650345,22
743,60.32515,22
744,60.213455,22
745,60.198833,22
746,57.273903,22
747,55.932934,22
748,56.149273,22
749,56.31363,22
750,56.287853,22
751,56.485153,22
752,56.57293,22
753,56.61389,22
754,56.815163,22
755,57.032368,22
756,57.2123,22
757,57.09949,22
758,57.108,22
759,57.238132,22
760,57.047356,22
761,57.197212,22
762,57.37267,22
763,57.457924,22
764,57.313087,22
765,57.514633,22
766,57.610397,22
767,57.648438,22
768,57.574547,22
769,57.56238,22
770,57.64298,22
771,57.480343,22
772,57.563324,22
773,57.71824,22
774,57.771515,22
775,57.529816,22
776,57.699978,22
777,57.821793,22
778,57.971252,22
779,57.903793,22
780,58.052505,22
781,58.014336,22
782,57.84349,22
783,57.98016,22
784,58.058193,22
785,58.12628,22
786,58.10595,22
787,58.25789,22
788,58.34167,22
789,57.92079,22
790,57.848312,23
791,57.791286,23
792,57.819763,23
793,57.672726,23
794,57.64827,23
795,57.671703,23
796,57.2694,23
797,57.19545,23
798,57.138718,23
799,57.030117,23
800,56.778893,23
801,56.8416,23
802,56.941616,23
803,56.541798,23
804,56.597706,23
805,56.62303,23
806,56.683807,23
807,56.487156,23
808,56.5448,23
809,56.50676,23
810,56.241215,23
811,56.223717,23
812,56.230972,23
813,56.31294,23
814,56.034508,23
815,56.143173,23
816,56.210007,23
817,55.968124,23
818,56.020443,23
819,56.053402,23
820,56.182,23
821,55.987236,23
822,56.072796,23
823,56.119267,23
824,55.99263,23
825,56.09977,23
826,56.21428,23
827,56.29464,23
828,56.18582,23
829,56.08545,23
830,56.024467,24
831,55.709194,24
832,55.685192,24
833,55.624584,24
834,55.585762,24
835,55.322784,24
836,55.29789,24
837,54.800808,24
838,54.55268,24
839,54.575718,24
840,54.543747,24
841,54.411995,24
842,54.50924,24
843,54.47459,24
844,54.476177,24
845,54.29657,24
846,54.377117,24
847,54.319084,24
848,54.042473,24
849,54.122883,24
850,54.13335,24
851,53.827045,24
852,53.943493,24
853,54.061764,24
854,54.15436,24
855,54.023476,24
856,54.047787,24
857,54.107246,24
858,53.97205,24
859,53.954,24
860,53.932285,24
861,53.95907,24
862,53.822227,24
863,53.826626,24
864,53.94923,24
865,53.828606,24
866,53.961395,24
867,54.04769,24
868,53.937355,24
869,54.00155,24
870,54.05072,24
871,54.18612,24
872,54.040012,24
873,54.11061,24
874,54.163265,24
875,53.92744,24
876,53.998425,24
877,54.116528,24
878,53.962807,24
879,53.96042,24
880,54.13209,24
881,54.248074,24
882,54.081654,24
883,54.177128,24
884,54.241264,24
885,54.160294,24
886,54.213528,24
887,54.25792,24
888,53.888096,24
889,54.038563,24
890,54.12377,24
891,53.82794,24
892,53.792496,24
893,53.837017,24
894,53.934406,24
895,53.817375,24
896,53.934376,24
897,53.973167,24
898,54.074223,24
899,54.03434,24
900,54.177544,24
901,54.244553,24
902,54.130207,24
903,54.227608,24
904,54.3151,24
905,54.168613,24
906,54.197792,24
907,54.17513,24
908,54.374382,24
909,54.32115,24
910,54.400566,24
911,54.487473,24
912,54.234795,24
913,54.295753,24
914,54.459,24
915,54.26297,24
916,54.381332,24
917,54.349182,25
918,54.23332,25
919,53.96148,25
920,54.014133,25
921,53.891483,25
922,53.74425,25
923,53.747612,25
924,53.71951,25
925,53.568695,25
926,53.596447,25
927,53.67509,25
928,53.17314,25
929,53.23774,25
930,53.227863,25
931,53.269463,25
932,52.94594,25
933,52.967587,25
934,52.95277,25
935,52.845592,25
936,52.930214,25
937,52.958107,25
938,52.78745,25
939,52.853447,25
940,52.924633,25
941,52.495056,26
942,52.54576,26
943,52.53043,26
944,52.49596,26
945,52.296406,26
946,52.30066,26
947,52.27799,26
948,52.127037,26
949,52.18676,26
950,52.20614,26
951,51.988674,26
952,52.020763,26
953,52.03954,26
954,51.84242,26
955,51.902798,26
956,51.92663,26
957,51.740723,26
958,51.796368,26
959,51.76842,26
960,51.539642,26
961,51.57876,26
962,51.63153,26
963,51.553623,26
964,51.604282,26
965,51.644894,26
966,51.662815,26
967,51.614956,26
968,51.63211,26
969,51.520367,26
970,51.20026,27
971,51.070343,27
972,50.99477,27
973,50.796112,27
974,50.74421,27
975,50.726833,27
976,50.45116,27
977,50.473377,27
978,50.484215,27
979,50.29301,27
980,50.33,27
981,50.286774,27
982,50.11244,27
983,50.030174,27
984,50.03832,27
985,49.899727,27
986,49.86255,27
987,49.843727,27
988,49.642086,27
989,49.674713,27
990,49.689983,27
991,49.578964,27
992,49.66855,27
993,49.71357,27
994,49.514397,27
995,49.584015,27
996,49.614456,27
997,49.55571,27
998,49.62323,27
999,49.520233,28
1000,49.158176,28
1001,49.10463,28
1002,49.114403,28
1003,48.88101,28
1004,48.83929,28
1005,48.79671,28
1006,48.5526,28
1007,48.53538,28
1008,48.56062,28
1009,48.456985,28
1010,48.33412,29
1011,48.164043,29
1012,48.005505,29
1013,47.945698,29
1014,47.47506,29
1015,47.38183,29
1016,47.375923,29
1017,47.15092,29
1018,47.11299,29
1019,46.98032,29
1020,46.71234,29
1021,46.711647,29
1022,46.587906,30
1023,46.308334,30
1024,46.263344,30
1025,46.196404,30
1026,45.976326,30
1027,45.89364,30
1028,45.552906,30
1029,45.549564,30
1030,45.52649,30
1031,45.339607,30
1032,45.3858,30
1033,45.366127,30
1034,45.24674,30
1035,45.27333,30
1036,45.29906,30
1037,45.128876,30
1038,45.092175,30
1039,44.393814,30
1040,44.41509,30
1041,44.437645,30
1042,44.327164,30
1043,44.395576,30
1044,44.46816,30
1045,44.42974,30
1046,44.457584,30
1047,44.45411,30
1048,44.24286,30
1049,44.27614,30
1050,44.001698,30
1051,44.054165,30
1052,44.150063,30
1053,44.09855,30
1054,44.1597,30
1055,44.254704,30
1056,44.138103,30
1057,44.22523,30
1058,44.278984,30
1059,44.15555,30
1060,44.179905,30
1061,43.864895,30
1062,43.910282,30
1063,43.940598,30
1064,43.912228,30
1065,43.97323,30
1066,44.065434,30
1067,43.980255,30
1068,44.029556,30
1069,44.058838,30
1070,43.970272,30
1071,43.90425,31
1072,43.64892,31
1073,43.609844,31
1074,43.5061,31
1075,43.375004,31
1076,43.38774,31
1077,43.335613,31
1078,43.18353,31
1079,43.24853,31
1080,43.00278,31
1081,43.070164,31
1082,43.06625,31
1083,42.92976,31
1084,43.016422,31
1085,42.94795,31
1086,42.691814,31
1087,42.45628,31
1088,41.956436,31
1089,41.863407,31
1090,41.750584,31
1091,41.429367,31
1092,41.40292,31
1093,41.36206,31
1094,41.34844,31
1095,41.426575,31
1096,41.14387,31
1097,41.271336,31
1098,41.400513,31
1099,41.335304,31
1100,41.449875,31
1101,41.525784,31
1102,41.527115,31
1103,41.57727,31
1104,41.468857,31
1105,41.47955,31
1106,41.3812,31
1107,39.808525,31
1108,37.51817,31
1109,37.66153,31
1110,37.788795,31
1111,37.90417,31
1112,38.077126,31
1113,38.272064,31
1114,38.381954,31
1115,38.60836,31
1116,38.38822,32
1117,38.339767,32
1118,38.272785,32
1119,38.348434,32
1120,38.097675,32
1121,38.165607,32
1122,38.18003,32
1123,38.301876,32
1124,38.384384,32
1125,38.57781,32
1126,38.711643,32
1127,38.715782,32
1128,38.881805,32
1129,39.05,32
1130,39.095154,32
1131,39.247395,32
1132,39.391598,32
1133,39.217655,32
1134,39.346302,32
1135,39.416157,33
1136,39.489193,33
1137,39.43293,33
1138,39.500168,33
1139,39.497723,33
1140,39.379017,33
1141,39.43556,33
1142,39.443966,33
1143,39.30366,33
1144,39.35519,33
1145,39.386936,33
1146,39.325336,33
1147,39.37325,33
1148,39.47372,33
1149,39.378918,33
1150,39.419586,33
1151,39.463436,33
1152,39.249474,33
1153,39.291344,33
1154,39.348495,33
1155,39.410908,33
1156,39.34605,33
1157,39.39562,33
1158,39.449463,33
1159,39.362316,33
1160,39.384426,33
1161,39.41929,33
1162,39.30492,33
1163,39.107403,34
1164,39.0545,34
1165,38.861454,34
1166,38.83455,34
1167,38.787815,34
1168,38.68097,34
1169,37.334126,34
1170,36.838078,34
1171,36.438858,34
1172,36.353325,34
1173,36.409157,34
1174,36.348377,34
1175,36.490986,34
1176,36.506638,34
1177,36.515945,34
1178,36.595478,34
1179,36.69543,34
1180,36.57487,34
1181,36.688007,34
1182,36.82142,34
1183,36.78852,34
1184,36.65456,34
1185,36.618576,34
1186,36.688778,34
1187,36.67724,34
1188,36.612,34
1189,36.609016,34
1190,36.44449,34
1191,36.504738,34
1192,36.503963,34
1193,36.386314,34
1194,36.398163,34
1195,36.39768,35
1196,36.233288,35
1197,36.29447,35
1198,36.346836,35
1199,36.17895,35
1200,36.10941,35
1201,36.106495,35
1202,35.93785,35
1203,35.9085,35
1204,35.849678,35
1205,35.8094,35
1206,35.879612,35
1207,35.976536,35
1208,35.943527,35
1209,36.03422,35
1210,36.143917,35
1211,36.136177,35
1212,36.068325,35
1213,35.805687,35
1214,35.19533,35
1215,35.167866,35
1216,35.212032,35
1217,34.955887,35
1218,34.992653,35
1219,35.09138,35
1220,35.065567,35
1221,35.17367,35
1222,35.278656,35
1223,35.219353,35
1224,35.27899,35
1225,35.283478,35
1226,35.144905,35
1227,35.1578,36
1228,35.202583,36
1229,35.183697,36
1230,35.298996,36
1231,35.376225,36
1232,35.32984,36
1233,35.39533,36
1234,35.522522,36
1235,35.572445,36
1236,35.687695,36
1237,35.771015,36
1238,35.757988,36
1239,35.8266,37
1240,35.654198,38
1241,35.620037,38
1242,35.591034,38
1243,35.51462,38
1244,35.529274,38
1245,35.548077,38
1246,35.4834,38
1247,35.33973,38
1248,35.166946,38
1249,34.897385,38
1250,34.724052,38
1251,34.668854,38
1252,34.46315,39
1253,34.393074,39
1254,34.21593,39
1255,34.162663,39
1256,34.114845,39
1257,33.963028,39
1258,33.936787,39
1259,33.868965,39
1260,33.81075,39
1261,33.80105,39
1262,33.80525,39
1263,33.799362,39
1264,33.794094,39
1265,33.61303,39
1266,33.57213,39
1267,33.571575,39
1268,33.416256,39
1269,33.414112,39
1270,33.41522,39
1271,33.22536,39
1272,33.222294,39
1273,33.056736,39
1274,33.00296,39
1275,33.01351,39
1276,32.936764,39
1277,32.884274,39
1278,32.916798,39
1279,32.80058,39
1280,32.8228,39
1281,32.790913,39
1282,32.67599,39
1283,32.687946,39
1284,32.556004,39
1285,32.53785,39
1286,32.43974,39
1287,32.29053,39
1288,32.365585,39
1289,32.41195,39
1290,32.33185,39
1291,32.292633,39
1292,32.288006,39
1293,32.247658,39
1294,32.224186,39
1295,32.173943,39
1296,32.208057,39
1297,32.141426,39
1298,32.025967,39
1299,32.038994,39
1300,32.086422,39
1301,32.03584,39
1302,32.11765,39
1303,32.055065,39
1304,32.017403,40
1305,32.052944,40
1306,31.94556,40
1307,31.904306,40
1308,31.883368,40
1309,31.818264,40
1310,31.746998,40
1311,31.65979,40
1312,31.725145,40
1313,31.741072,40
1314,31.655582,40
1315,31.644928,40
1316,31.648952,40
1317,31.56218,40
1318,31.564829,40
1319,31.492607,40
1320,31.507109,40
1321,31.50788,40
1322,31.438091,40
1323,31.531057,40
1324,31.615717,40
1325,31.567932,40
1326,31.633017,40
1327,31.64486,40
1328,31.51948,40
1329,31.57827,40
1330,31.554115,40
1331,31.620024,40
1332,31.722084,40
1333,31.694143,40
1334,31.768362,40
1335,31.640535,41
1336,31.52822,41
1337,31.430548,41
1338,31.328936,41
1339,31.14735,41
1340,30.797356,41
1341,30.757866,41
1342,30.72291,41
1343,30.595963,41
1344,30.651943,41
1345,30.742058,41
1346,30.709496,41
1347,30.747099,42
1348,30.639744,42
1349,30.591814,42
1350,30.551834,42
1351,30.493034,42
1352,30.481592,42
1353,30.458006,42
1354,30.41043,43
1355,30.382826,43
1356,30.133059,43
1357,29.986303,43
1358,29.832727,43
1359,29.811562,43
1360,29.582823,43
1361,29.440704,43
1362,29.454208,43
1363,29.397045,43
1364,29.41553,43
1365,29.460651,43
1366,29.47064,43
1367,29.469767,43
1368,29.38258,43
1369,29.39596,43
1370,29.422379,43
1371,29.310223,43
1372,29.271496,43
1373,29.158041,43
1374,29.15441,43
1375,29.150805,43
1376,29.167673,43
1377,29.262627,43
1378,29.234251,43
1379,29.278055,43
1380,29.360073,43
1381,29.381744,43
1382,29.463316,43
1383,29.496967,43
1384,29.570402,43
1385,29.621187,43
1386,29.611696,43
1387,29.658958,43
1388,29.63151,43
1389,29.707506,43
1390,29.649467,43
1391,29.727474,43
1392,29.764698,43
1393,29.744839,43
1394,29.795208,43
1395,29.653625,43
1396,29.711367,43
1397,29.77096,43
1398,29.778826,43
1399,29.834023,43
1400,29.731565,44
1401,29.737602,44
1402,29.698292,45
1403,29.601784,45
1404,29.598549,45
1405,29.558569,45
1406,29.556171,45
1407,29.555498,45
1408,29.485441,45
1409,29.458897,45
1410,29.42382,45
1411,29.39043,45
1412,29.244411,46
1413,29.238783,46
1414,29.225906,46
1415,29.106339,46
1416,29.096415,46
1417,29.022915,46
1418,29.013426,46
1419,28.912552,46
1420,28.911026,46
1421,28.933838,46
1422,28.9129,46
1423,28.928207,46
1424,28.83785,46
1425,28.82839,46
1426,28.7591,46
1427,28.724417,46
1428,28.732883,46
1429,28.684143,46
1430,28.690895,46
1431,28.604973,46
1432,28.576982,46
1433,28.436787,46
1434,28.337326,46
1435,28.258307,46
1436,28.160774,46
1437,28.177128,46
1438,28.071173,46
1439,28.074389,46
1440,28.046183,46
1441,28.054502,46
1442,28.087654,46
1443,28.071714,46
1444,28.077353,47
1445,27.983198,47
1446,27.985287,47
1447,27.910164,47
1448,27.873888,48
1449,27.72635,48
1450,27.724056,48
1451,27.687487,48
1452,27.595404,48
1453,27.51624,48
1454,27.350683,48
1455,27.322222,48
1456,27.156113,48
1457,27.071068,48
1458,26.952627,48
1459,26.823269,48
1460,26.778072,48
1461,26.649452,48
1462,26.667757,48
1463,26.673864,48
1464,26.711317,48
1465,26.644102,48
1466,26.617443,48
1467,26.518139,48
1468,26.466623,48
1469,26.461176,48
1470,26.43836,48
1471,26.378702,48
1472,26.361322,48
1473,26.405575,48
1474,26.370901,48
1475,26.43699,48
1476,26.439972,48
1477,26.44942,48
1478,26.231066,48
1479,26.216322,48
1480,26.213943,49
1481,26.136818,49
1482,26.168985,49
1483,26.105335,49
1484,26.13487,49
1485,26.10756,49
1486,26.129189,49
1487,26.06976,49
1488,26.059471,49
1489,25.689552,49
1490,25.615124,50
1491,25.565304,50
1492,25.361603,50
1493,25.372551,50
1494,25.319277,50
1495,25.326227,50
1496,25.200113,50
1497,25.143127,50
