frame,fps,particle_count
0,34.847088,0
1,25.367355,1
2,24.879946,2
3,24.983477,2
4,25.050539,2
5,25.186956,2
6,25.3952,2
7,25.455093,2
8,25.790377,2
9,26.368597,2
10,27.155268,2
11,27.931486,2
12,28.686687,2
13,29.318357,2
14,30.096127,2
15,30.875088,2
16,31.6725,2
17,32.464413,2
18,33.293377,2
19,34.03431,2
20,34.79877,2
21,35.608784,2
22,36.22693,2
23,36.9453,2
24,37.75162,2
25,38.53723,2
26,39.265194,2
27,39.938267,2
28,40.613304,2
29,41.278015,2
30,41.942158,2
31,42.550243,2
32,43.176487,2
33,43.788227,2
34,44.320988,2
35,44.84879,2
36,45.13097,2
37,45.557224,2
38,46.14864,2
39,46.575092,2
40,47.07727,2
41,47.616974,2
42,48.15927,2
43,48.589745,2
44,49.00308,3
45,49.453373,3
46,49.710175,3
47,50.00317,3
48,50.381584,3
49,50.82115,3
50,51.314648,3
51,51.689896,3
52,52.194054,3
53,52.522377,3
54,52.86229,3
55,52.96294,3
56,53.01532,4
57,53.355736,4
58,53.582474,5
59,53.726593,5
60,54.04668,5
61,54.09097,5
62,54.429314,5
63,54.498684,5
64,54.580135,5
65,54.638683,5
66,54.92167,5
67,55.189552,5
68,55.46699,5
69,55.346535,5
70,55.597878,5
71,55.884068,5
72,56.051403,5
73,56.243538,5
74,56.561783,6
75,56.721794,6
76,56.758312,6
77,56.94511,6
78,56.787735,6
79,57.059185,6
80,57.266644,6
81,57.469227,6
82,57.74161,6
83,57.80111,6
84,57.97362,6
85,58.12674,6
86,58.202965,6
87,58.35477,6
88,58.35842,6
89,58.478134,6
90,58.480152,6
91,58.58893,6
92,58.716484,6
93,58.80067,6
94,58.71969,6
95,58.803894,6
96,58.556404,6
97,58.43545,6
98,58.560986,6
99,58.359024,6
100,57.989872,6
101,57.935387,6
102,57.86094,6
103,58.105537,6
104,58.10082,6
105,58.194836,6
106,58.365055,6
107,58.170227,6
108,58.123737,6
109,58.218285,6
110,58.221542,6
111,58.543507,6
112,58.754032,6
113,58.794735,6
114,58.525543,6
115,58.327557,6
116,58.260746,6
117,58.148212,6
118,57.929882,6
119,57.95246,6
120,58.087143,6
121,58.21203,6
122,58.439564,6
123,58.536095,6
124,58.586025,6
125,58.49976,6
126,58.44607,6
127,58.666595,6
128,58.665447,6
129,58.763165,6
130,58.55261,6
131,58.68534,6
132,58.6193,6
133,58.240738,6
134,58.345127,6
135,58.455795,6
136,58.62257,6
137,58.800602,6
138,58.96858,6
139,58.984966,6
140,59.129314,6
141,59.31293,6
142,59.348743,6
143,59.38357,6
144,59.522945,6
145,59.698124,6
146,59.688217,6
147,59.6991,6
148,59.762993,6
149,59.69712,6
150,59.755856,6
151,59.437233,6
152,59.55354,6
153,59.54999,6
154,59.741264,6
155,59.767952,6
156,59.78709,6
157,59.90595,6
158,59.955914,6
159,59.83429,6
160,59.925495,6
161,59.899555,6
162,59.893246,6
163,59.575123,6
164,59.816853,6
165,59.898552,6
166,59.861095,6
167,59.85178,6
168,59.931522,6
169,59.59466,6
170,59.57956,7
171,59.759052,7
172,59.946785,7
173,59.849106,7
174,59.913593,7
175,60.04706,7
176,60.041336,7
177,59.836452,7
178,59.824207,7
179,59.845863,7
180,60.002197,7
181,59.857944,7
182,59.450237,7
183,59.241566,7
184,58.92661,7
185,58.745495,7
186,58.68533,7
187,58.36317,7
188,58.239708,7
189,58.06923,7
190,57.841232,7
191,57.946815,7
192,57.917973,8
193,58.056377,8
194,58.063034,8
195,58.206104,8
196,58.32379,8
197,58.459923,8
198,58.50501,8
199,58.424812,8
200,58.400238,8
201,58.470345,8
202,58.715332,8
203,58.626564,8
204,58.45287,8
205,58.49243,8
206,58.599632,8
207,58.693256,8
208,58.25771,8
209,58.389988,8
210,58.13796,8
211,58.18789,8
212,58.19092,8
213,58.129444,8
214,58.17435,8
215,58.095474,8
216,58.342052,8
217,58.294334,8
218,58.14623,8
219,58.14771,8
220,58.12076,8
221,58.281715,8
222,57.835205,8
223,57.970127,8
224,57.886936,8
225,57.99438,8
226,58.089333,8
227,57.960583,8
228,57.99163,8
229,57.919914,8
230,57.58037,8
231,57.65667,8
232,57.76464,8
233,57.95716,8
234,58.027203,8
235,58.28832,8
236,58.37628,8
237,58.090244,8
238,57.891773,8
239,57.8323,8
240,58.111027,8
241,58.06863,8
242,58.159473,8
243,57.94517,8
244,58.144875,8
245,58.23106,8
246,58.021637,8
247,57.903114,8
248,57.989674,8
249,57.77743,8
250,57.80307,8
251,57.90924,8
252,57.160854,8
253,57.93642,8
254,57.611855,8
255,58.15252,8
256,58.187042,8
257,58.26525,8
258,58.101204,8
259,58.242554,8
260,58.494057,8
261,58.49054,8
262,58.684467,8
263,58.517517,8
264,58.55064,9
265,58.715004,9
266,58.855167,9
267,58.868534,9
268,58.983006,9
269,59.045506,9
270,58.895924,9
271,58.9608,9
272,59.194706,9
273,59.229187,9
274,59.091366,9
275,59.33875,9
276,59.32888,9
277,59.395092,9
278,59.527763,9
279,59.5131,9
280,59.6241,9
281,59.453186,9
282,59.655148,9
283,59.546658,9
284,59.67865,9
285,59.53847,9
286,59.34178,9
287,59.051254,9
288,59.198856,9
289,59.395664,9
290,59.538292,9
291,59.603806,9
292,59.56504,9
293,59.596775,9
294,59.742065,9
295,59.821182,9
296,59.85003,9
297,59.63241,9
298,59.696224,9
299,59.90345,9
300,59.865555,9
301,59.897167,9
302,59.890648,9
303,59.870014,9
304,59.925888,9
305,59.964066,9
306,59.853497,9
307,59.943787,9
308,60.020664,9
309,59.925488,9
310,59.95814,9
311,59.915276,9
312,59.910275,9
313,59.945663,9
314,60.00396,9
315,60.1129,9
316,60.138603,9
317,60.17887,9
318,59.956318,9
319,59.9349,9
320,59.88492,9
321,59.898518,9
322,59.960377,9
323,60.0353,9
324,59.930378,9
325,59.95207,9
326,59.98455,9
327,59.894867,9
328,59.958275,9
329,59.949635,9
330,59.99265,9
331,59.88989,9
332,59.884766,9
333,59.936268,9
334,59.967396,9
335,60.116726,9
336,59.93837,9
337,59.983555,9
338,59.95847,9
339,59.947296,9
340,59.87494,9
341,59.76506,9
342,59.903427,9
343,59.96871,9
344,59.97308,9
345,60.103413,9
346,60.012844,9
347,60.09042,10
348,59.85262,10
349,59.98005,10
350,59.617832,10
351,59.586987,10
352,59.65223,10
353,59.640217,10
354,59.486362,10
355,59.32111,10
356,59.26121,10
357,59.041153,10
358,58.901558,10
359,58.98927,10
360,58.81028,10
361,58.907864,11
362,59.04104,11
363,59.095726,11
364,59.07696,11
365,58.843643,11
366,58.815006,11
367,58.88939,11
368,58.98506,11
369,58.867973,11
370,58.615906,11
371,58.645145,11
372,58.443924,11
373,58.319862,11
374,58.228874,11
375,58.043118,11
376,57.92124,11
377,57.78894,11
378,58.21252,11
379,58.30782,11
380,58.3685,11
381,58.34285,11
382,58.552326,12
383,58.8277,12
384,58.935482,12
385,59.15319,12
386,59.02817,12
387,59.167355,12
388,59.067493,12
389,59.289955,13
390,59.375145,13
391,59.435314,14
392,59.39813,14
393,59.53454,14
394,58.241703,14
395,58.37839,14
396,58.431763,14
397,58.68908,14
398,58.62119,14
399,58.540455,14
400,58.545464,14
401,58.74593,14
402,58.669476,14
403,58.74913,14
404,58.98012,14
405,58.901115,14
406,59.016796,14
407,58.94076,14
408,58.999123,14
409,59.052025,14
410,59.079094,14
411,59.17837,14
412,59.34566,14
413,59.33255,14
