frame,fps,particle_count
261,38.407825,9
262,38.506805,9
263,38.562984,9
264,38.504528,9
265,38.604904,9
266,38.38168,10
267,38.224995,10
268,38.059917,10
269,37.964184,10
270,37.638126,11
271,37.4023,11
272,37.164433,11
273,37.03969,11
274,36.82904,11
275,36.69362,11
276,36.50426,11
277,36.412357,11
278,36.20338,11
279,36.084976,11
280,35.90892,11
281,35.8193,11
282,35.67658,11
283,35.622387,11
284,35.391098,11
285,35.246845,11
286,35.02248,11
287,34.829407,12
288,34.5675,12
289,34.46854,12
290,34.11147,13
291,33.67001,14
292,33.352646,14
293,32.9916,14
294,32.67006,14
295,32.294353,14
296,32.008133,14
297,31.82285,14
298,31.571709,14
299,31.218796,14
300,31.068993,14
301,30.885519,14
302,30.724976,14
303,30.529861,14
304,30.356209,14
305,30.24448,14
306,30.12494,14
307,30.001644,14
308,29.799248,14
309,29.722023,14
310,29.654476,14
311,29.537136,14
312,29.515987,14
313,29.437304,14
314,29.263924,14
315,29.250082,14
316,29.155157,14
317,29.034447,14
318,28.684603,15
319,28.437841,15
320,28.040106,15
321,27.906454,15
322,27.662785,15
323,27.59439,15
324,27.487259,15
325,27.424429,15
326,27.408089,15
327,27.31186,15
328,27.215208,15
329,27.238153,15
330,27.177563,15
331,27.15089,15
332,27.150845,15
333,27.08914,15
334,27.04017,15
335,27.043377,15
336,26.98101,15
337,26.865694,15
338,26.850927,15
339,26.84737,15
340,26.753304,15
341,26.779127,15
342,26.763887,15
343,26.80724,15
344,26.788366,15
345,26.745682,15
346,26.77643,15
347,26.774437,15
348,26.69489,15
349,26.700691,15
350,26.668734,15
351,26.66602,15
352,26.666754,15
353,26.645876,15
354,26.629066,15
355,26.659191,15
356,26.624662,15
357,26.569324,15
358,26.621891,15
359,26.620401,15
360,26.45064,16
361,26.402794,16
362,26.275265,16
363,26.249567,16
364,26.222336,16
365,26.113047,16
366,26.065798,16
367,25.932734,16
368,25.8458,16
369,25.792587,16
370,25.7719,16
371,25.723059,16
372,25.67124,16
373,25.516764,16
374,25.424398,16
375,25.311144,16
376,25.274548,16
377,25.151773,16
378,25.155903,16
379,25.069439,17
380,25.022415,17
381,24.96835,17
382,24.833862,17
383,24.782063,17
384,24.674551,17
385,24.59606,17
386,24.537132,17
387,24.469988,17
388,24.379587,17
389,24.281954,17
390,24.27036,17
391,24.254534,17
392,24.21237,17
393,24.185413,17
394,24.19039,17
395,24.15732,17
396,24.15729,17
397,24.016905,17
398,23.99975,17
399,23.827919,18
400,23.708456,18
401,23.54733,18
402,23.492613,18
403,23.321938,19
404,23.235792,19
405,23.150984,19
406,23.085558,19
407,23.01174,19
408,22.915037,19
409,22.817846,19
410,22.722422,19
411,22.674255,19
412,22.620056,19
413,22.558527,19
414,22.506092,19
415,22.406534,19
416,22.399942,19
417,22.346079,19
418,22.29984,19
419,22.246275,19
420,22.194242,19
421,22.078964,19
422,21.97054,19
423,21.86207,19
424,21.786343,20
425,21.620655,20
426,21.60155,20
427,21.538942,20
428,21.44764,21
429,21.351461,21
430,21.291609,21
431,21.210947,21
432,21.170055,21
433,21.0589,22
434,20.93193,22
435,20.823511,22
436,20.716732,22
437,20.62142,22
438,20.5059,22
439,20.414062,22
440,20.34612,22
441,20.212803,22
442,20.17913,22
443,20.11731,22
444,20.050348,22
445,19.995607,22
446,19.953653,22
447,19.870567,22
448,19.81513,22
449,19.769495,22
450,19.686779,23
451,19.58138,23
452,19.429045,23
453,19.402794,23
454,19.344591,23
455,19.29503,23
456,19.242662,23
457,19.181454,23
458,19.137823,23
459,19.093233,23
460,19.03959,23
461,18.980297,23
462,18.92505,23
463,18.848475,24
464,18.773697,24
465,18.68265,24
466,18.610857,24
467,18.581535,24
468,18.54991,24
469,18.514467,24
470,18.418251,24
471,18.276861,24
472,18.14386,24
473,18.155294,24
474,18.129604,24
475,18.11892,24
476,18.11802,24
477,18.093405,24
478,18.0671,24
479,18.061897,24
480,18.049826,24
481,18.04007,24
482,17.617393,24
483,17.611698,24
484,17.629856,24
485,17.64313,24
486,17.683947,24
487,17.675945,24
488,17.642502,24
489,17.648699,24
490,17.664474,24
491,17.6416,25
492,17.621197,25
493,17.616571,25
494,17.582262,25
495,17.554062,25
496,17.482914,25
497,17.462057,25
498,17.433306,25
499,17.307373,26
500,17.23087,26
501,17.155575,26
502,17.127018,26
503,17.0882,26
504,17.050512,26
505,17.015446,26
506,16.983625,26
507,16.969076,26
508,16.861032,27
509,16.794022,27
510,16.762932,27
511,16.712227,27
512,16.662575,27
513,16.614641,27
514,16.579142,27
515,16.547407,27
516,16.508495,27
517,16.490154,27
518,16.435734,28
519,16.37844,28
520,16.327915,28
521,16.247778,29
522,16.180582,29
523,16.122232,29
524,16.0453,29
525,15.960182,30
526,15.868168,30
527,15.7919655,30
528,15.719882,30
529,15.656009,30
530,15.589376,30
531,15.53003,30
532,15.475681,30
533,15.42932,30
534,15.375853,30
535,15.333053,30
536,15.288179,30
537,15.258644,30
538,15.209135,30
539,15.171725,30
540,15.142544,30
541,15.096233,30
542,15.045306,31
543,15.007893,31
544,14.963602,31
545,14.921945,31
546,14.888359,31
547,14.841643,31
548,14.796256,31
549,14.763814,31
550,14.728888,31
551,14.7331705,28
552,14.753648,28
553,14.772709,28
554,14.773251,28
555,14.770511,28
556,14.79278,28
557,14.818677,28
558,14.817813,29
559,14.811227,29
560,14.805992,29
561,14.806951,29
562,14.807154,29
563,14.80053,29
564,14.799111,29
565,14.792939,29
566,14.765223,30
567,14.73674,30
568,14.716998,30
569,14.695694,30
570,14.679485,30
571,14.642449,30
572,14.618455,30
573,14.611364,30
574,14.595044,30
575,14.594197,30
576,14.56297,31
577,14.53322,31
578,14.503684,31
579,14.483982,31
580,14.462451,31
581,14.431703,31
582,14.369358,31
583,14.315818,31
584,14.288405,31
585,14.277303,31
586,14.27073,31
587,14.259491,31
588,14.243672,31
589,14.217902,32
590,14.191597,32
591,14.160958,32
592,14.13879,32
593,14.119089,32
594,14.090826,32
595,14.059419,32
596,14.034801,32
597,14.018417,32
598,13.940122,32
599,13.902762,32
600,13.854002,33
601,13.828188,33
602,13.768391,33
603,13.724182,33
604,13.698053,33
605,13.633935,35
606,13.543839,35
607,13.491648,35
608,13.438571,35
609,13.365198,35
610,13.297885,35
611,13.239774,36
612,13.185416,36
613,13.143103,36
614,13.09838,36
615,13.055609,36
616,13.018424,36
617,12.960714,36
618,12.929843,36
619,12.897305,36
620,12.869696,36
621,12.835348,36
622,12.781832,36
623,12.752316,36
624,12.731381,36
625,12.710301,36
626,12.692158,36
627,12.639765,36
628,12.6320305,36
629,12.615549,36
630,12.584644,36
631,12.524353,37
632,12.471419,37
633,12.438381,37
634,12.407924,37
635,12.372883,37
636,12.276614,37
637,12.2514105,37
638,12.23994,37
639,12.226866,37
640,12.216317,37
641,12.193815,37
642,12.159929,38
643,12.133819,38
644,12.106866,38
645,12.06962,38
646,12.029189,39
647,11.990835,39
648,11.949535,39
649,11.927679,39
650,11.892767,40
651,11.780635,40
652,11.754789,40
653,11.727796,40
654,11.698649,40
655,11.665776,40
656,11.63595,40
657,11.611551,40
658,11.585583,40
659,11.565021,40
660,11.5477495,40
661,11.522766,40
662,11.507926,40
663,11.494579,40
664,11.478875,40
665,11.466817,40
666,11.442105,41
667,11.403308,41
668,11.361527,42
669,11.324291,42
670,11.286576,42
671,11.245754,43
672,11.20045,43
673,11.158916,43
674,11.127001,43
675,11.09069,43
676,11.058951,43
677,11.020792,43
678,10.989269,43
679,10.919828,43
680,10.90171,43
681,10.885509,43
682,10.859265,43
683,10.829503,44
684,10.796673,44
685,10.762918,45
686,10.719974,45
687,10.684488,45
688,10.602144,45
689,10.568806,45
690,10.533016,45
691,10.50796,45
692,10.48607,45
693,10.459928,45
694,10.442511,45
695,10.417321,45
696,10.401769,45
697,10.363064,46
698,10.333902,46
699,10.308398,46
700,10.28609,46
701,10.251416,47
702,10.223289,47
703,10.190574,47
704,10.165663,47
705,10.137202,47
706,10.06623,47
707,10.042912,47
708,10.015935,47
709,10.001478,47
710,9.983391,47
711,9.972548,47
712,9.952475,47
713,9.946509,47
714,9.927431,47
715,9.921844,47
716,9.902239,48
717,9.872123,49
718,9.843211,49
719,9.816183,49
720,9.797456,49
721,9.770237,49
722,9.742755,50
723,9.712792,50
724,9.679437,50
725,9.658825,50
726,9.623372,50
727,9.567058,51
728,9.538052,51
729,9.508032,51
730,9.500049,49
731,9.488351,49
732,9.471583,50
733,9.460063,50
734,9.441527,50
735,9.391771,50
736,9.384467,50
737,9.3700695,50
738,9.354319,50
739,9.273806,50
740,9.2481575,50
741,9.2524,50
742,9.245425,50
743,9.199742,50
744,9.197924,50
745,9.18013,51
746,9.171462,51
747,9.14537,53
748,9.123457,53
749,9.10459,53
750,9.089979,53
751,9.071087,53
752,9.054167,53
753,9.027417,53
754,9.000409,53
755,8.979041,53
756,8.945317,53
757,8.9309,53
758,8.921392,53
759,8.916582,53
760,8.916544,53
761,8.898519,54
762,8.88426,54
763,8.868633,54
764,8.860641,54
765,8.845538,54
766,8.832963,54
767,8.823583,54
768,8.815942,54
769,8.800598,54
770,8.784851,54
771,8.767572,55
772,8.756879,55
773,8.742992,55
774,8.72832,55
775,8.710016,56
776,8.64751,57
777,8.624963,58
778,8.586548,58
779,8.5532465,58
780,8.524334,58
781,8.488661,58
782,8.461698,58
783,8.432775,58
784,8.415577,58
785,8.400017,58
786,8.371035,58
787,8.352231,58
788,8.327346,59
789,8.29512,60
790,8.269116,60
791,8.243892,60
792,8.220905,60
793,8.171344,60
794,8.151527,60
795,8.132778,60
796,8.119949,60
797,8.106033,60
798,8.090236,60
799,8.0761,60
800,8.0671425,60
801,8.048126,61
802,8.022866,61
803,7.9997864,62
804,7.980729,62
805,7.9611025,62
806,7.9422503,62
807,7.923427,62
808,7.904293,62
809,7.878025,62
810,7.859647,62
811,7.844473,62
812,7.833027,62
813,7.8174977,62
814,7.80117,63
815,7.7797556,64
816,7.758833,64
817,7.733346,64
818,7.717405,64
819,7.7039876,64
820,7.68864,64
821,7.6707897,65
822,7.654517,65
823,7.6369996,65
824,7.6128354,65
825,7.598524,65
826,7.5810223,66
827,7.5400305,66
828,7.5116363,68
829,7.4858255,68
830,7.461376,68
831,7.4311366,68
832,7.4085565,68
833,7.3564153,68
834,7.3386583,68
835,7.3224235,68
836,7.3092065,68
837,7.2933064,68
838,7.271091,69
839,7.249841,69
840,7.23393,69
841,7.217239,69
842,7.2069144,69
843,7.1945095,69
844,7.156749,69
845,7.1412253,69
846,7.1305966,69
847,7.120241,69
848,7.108317,69
849,7.064855,69
850,7.0500374,70
851,7.043386,69
852,7.0291643,70
853,7.0209355,70
854,7.0064397,71
855,6.99442,71
856,6.9803643,71
857,6.969005,71
858,6.954492,71
859,6.9411306,71
860,6.9267755,72
861,6.880711,73
862,6.865598,73
863,6.8472085,74
864,6.7880034,74
865,6.770091,74
866,6.701658,74
867,6.6902237,74
868,6.678104,74
869,6.6681495,74
870,6.6586795,74
871,6.647478,74
872,6.6243615,75
873,6.6118765,75
874,6.592504,76
875,6.577774,76
876,6.5670156,76
877,6.5497575,76
878,6.5390587,76
879,6.5281487,76
880,6.4838552,76
881,6.4740252,76
882,6.4664445,76
883,6.4537745,77
884,6.439564,77
885,6.421665,77
886,6.3382735,77
887,6.301515,77
888,6.2975245,77
889,6.288455,78
890,6.280005,78
891,6.2753158,78
892,6.272199,78
893,6.26054,79
894,6.253529,79
895,6.234132,82
896,6.216266,82
897,6.199608,82
