frame,fps,particle_count
873,51.542053,15
874,51.038532,15
875,51.07533,15
876,50.812,15
877,50.9308,15
878,51.011826,15
879,50.757782,15
880,50.775208,15
881,50.876476,15
882,51.08815,15
883,50.927532,15
884,50.73516,15
885,50.852566,15
886,50.926857,15
887,50.726086,16
888,50.684456,16
889,50.522377,16
890,50.385353,16
891,50.164707,16
892,50.197403,16
893,50.193325,16
894,50.0348,16
895,50.11276,16
896,50.17772,16
897,50.114777,16
898,49.124813,16
899,48.876167,16
900,48.352425,16
901,47.237446,16
902,46.812805,16
903,46.560707,16
904,46.053513,16
905,45.340805,16
906,45.045834,17
907,44.681084,17
908,44.357388,17
909,44.53399,17
910,44.677593,17
911,44.489838,17
912,44.373016,17
913,44.36429,17
914,44.39498,17
915,42.61034,17
916,42.580112,17
917,42.844776,17
918,42.940582,17
919,43.133717,17
920,43.325497,17
921,43.324986,17
922,43.54813,17
923,43.47446,17
924,43.67116,17
925,43.682133,17
926,43.873886,17
927,44.17709,17
928,44.270756,17
929,44.240204,17
930,43.649696,17
931,43.36832,17
932,42.464592,18
933,42.10517,18
934,41.10759,18
935,41.1887,14
936,41.304665,14
937,41.702736,14
938,41.940186,14
939,42.465233,12
940,43.0036,12
941,43.521156,12
942,44.073887,12
943,43.478714,12
944,42.887665,12
945,43.47406,12
946,44.143547,12
947,44.560215,12
948,45.143284,12
949,45.788734,12
950,46.47859,12
951,47.039112,12
952,47.401894,12
953,47.84874,12
954,47.932903,12
955,48.27263,12
956,48.638805,12
957,49.188553,12
958,49.68962,12
959,50.130024,12
960,50.279034,13
961,50.65915,13
962,51.045155,13
963,51.44191,13
964,51.489796,13
965,51.731262,13
966,52.06788,13
967,52.467773,13
968,52.8521,13
969,52.959225,13
970,53.23138,13
971,53.52404,13
972,53.44471,14
973,52.91206,14
974,53.11667,14
975,53.226765,14
976,53.366016,14
977,53.32508,14
978,53.463554,14
979,53.62721,14
980,53.24608,14
981,53.335052,14
982,53.23969,14
983,53.400135,14
984,53.336895,14
985,53.55645,14
986,53.61807,15
987,53.687023,15
988,53.45727,15
989,53.5027,15
990,53.53423,15
991,53.484425,15
992,53.25827,15
993,53.371437,15
994,53.439686,15
995,53.05713,15
996,53.077446,15
997,52.904686,15
998,53.029877,15
999,52.729397,15
1000,52.791897,15
1001,52.788807,15
1002,52.810043,15
1003,52.554333,15
1004,52.61058,15
1005,52.65734,15
1006,52.67459,15
1007,52.519485,15
1008,52.599487,15
1009,52.582172,15
1010,52.396145,15
1011,52.355045,15
1012,52.440083,15
1013,52.49371,15
1014,52.281544,15
1015,52.307377,15
1016,52.02385,15
1017,52.072224,15
1018,51.83047,15
1019,51.918797,15
1020,51.961895,15
1021,51.799374,15
1022,51.927643,15
1023,51.978825,15
1024,52.100067,15
1025,51.90564,15
1026,52.015965,15
1027,52.100708,15
1028,52.209084,15
1029,52.145737,15
1030,52.300575,15
1031,52.406147,15
1032,52.26029,15
1033,52.361862,15
1034,52.506565,15
1035,52.641357,15
1036,52.57887,15
1037,52.531414,15
1038,52.64136,15
1039,52.81783,15
1040,52.81305,15
1041,52.922844,15
1042,53.00795,15
1043,52.62281,15
1044,52.70928,15
1045,52.74643,15
1046,52.772575,16
1047,52.468544,16
1048,52.292282,16
1049,52.179977,16
1050,52.09451,16
1051,51.838577,16
1052,51.771225,16
1053,51.71603,16
1054,51.357513,16
1055,51.384254,16
1056,51.361607,16
1057,51.401993,16
1058,51.290695,16
1059,51.299225,16
1060,51.225258,16
1061,50.98445,16
1062,51.01562,16
1063,50.9561,16
1064,50.91212,16
1065,50.815075,16
1066,50.90677,16
1067,50.976353,16
1068,50.700542,16
1069,49.87009,16
1070,46.43645,16
1071,45.297394,16
1072,44.06417,16
1073,43.29853,16
1074,42.41396,16
1075,42.152042,16
1076,42.160088,16
1077,42.11524,16
1078,41.834274,16
1079,41.518463,16
1080,41.247105,16
1081,41.0649,16
1082,40.253506,16
1083,39.92553,16
1084,40.34478,16
1085,40.802544,16
1086,41.11795,16
1087,41.270256,16
1088,41.467262,16
1089,41.51515,16
1090,41.68779,16
1091,41.869877,16
1092,41.997353,16
1093,41.846104,16
1094,42.079334,16
1095,42.435127,16
1096,42.620766,16
1097,42.73533,17
1098,42.995773,17
1099,42.99025,17
1100,43.102543,17
1101,43.339664,17
1102,43.6033,17
1103,43.660725,17
1104,43.886497,17
1105,43.932102,17
1106,43.95732,17
1107,44.22828,17
1108,44.51447,17
1109,44.542103,17
1110,44.78252,17
1111,44.925964,17
1112,44.929615,17
1113,44.82742,17
1114,44.95957,17
1115,45.070023,17
1116,44.70454,17
1117,44.66479,18
1118,44.703636,18
1119,44.59698,18
1120,44.68247,18
1121,44.785233,18
1122,44.573734,18
1123,44.662884,18
1124,44.742954,18
1125,44.771618,18
1126,44.739468,18
1127,44.928787,17
1128,45.12727,17
1129,45.094315,17
1130,45.26959,17
1131,45.432682,17
1132,45.417515,17
1133,45.41558,17
1134,45.320065,17
1135,45.173077,17
1136,45.040985,17
1137,45.09811,17
1138,45.24128,17
1139,45.11497,17
1140,45.234867,17
1141,45.366116,17
1142,45.278896,17
1143,45.356953,17
1144,45.38904,17
1145,45.271893,17
1146,45.203884,17
1147,45.300083,17
1148,45.32052,17
1149,45.043137,18
1150,45.046535,18
1151,44.988102,18
1152,44.847992,18
1153,44.76799,18
1154,44.818073,18
1155,44.808792,18
1156,44.952045,18
1157,45.03014,18
1158,44.62931,18
1159,44.389034,18
1160,44.206863,18
1161,43.85134,18
1162,42.64266,18
1163,42.634304,18
1164,42.703365,18
1165,42.585613,18
1166,42.720894,18
1167,42.928333,18
1168,42.954502,18
1169,42.97814,18
1170,43.102158,18
1171,42.984074,18
1172,43.00669,18
1173,43.137665,18
1174,42.94738,18
1175,43.042725,18
1176,43.163383,18
1177,42.967255,18
1178,43.1079,18
1179,42.94827,18
1180,43.00132,18
1181,43.017315,18
1182,43.045254,18
1183,43.211384,18
1184,43.159973,18
1185,43.291435,18
1186,43.40343,18
1187,43.45841,17
1188,43.429337,18
1189,43.429195,18
1190,43.273415,18
1191,43.366726,18
1192,43.436726,18
1193,43.222862,18
1194,43.34661,18
1195,43.23579,18
1196,43.018497,18
1197,43.02916,18
1198,43.1947,18
1199,43.330498,18
1200,43.15927,18
1201,43.267372,18
1202,43.30517,18
1203,43.185184,18
1204,43.263905,18
1205,43.356403,18
1206,43.203358,18
1207,43.366337,18
1208,43.374866,18
1209,43.353523,18
1210,43.478767,18
1211,43.51813,18
1212,43.437973,18
1213,43.502796,18
1214,43.60578,18
1215,43.34523,18
1216,43.416428,18
1217,43.51089,18
1218,43.640472,18
1219,43.626987,18
1220,43.77273,18
1221,43.87755,18
1222,43.851128,18
1223,44.00677,18
1224,44.144863,18
1225,44.03872,18
1226,44.04583,19
1227,44.049545,19
1228,43.97683,19
1229,44.047375,19
1230,44.046803,19
1231,43.52764,19
1232,42.83895,19
1233,42.089813,19
1234,42.023163,19
1235,42.04215,19
1236,42.139683,19
1237,42.089096,19
1238,42.242893,19
1239,42.3826,19
1240,42.18695,20
1241,42.192387,20
1242,42.038082,20
1243,41.921413,20
1244,41.823402,21
1245,41.730934,21
1246,41.40401,21
1247,41.191452,21
1248,41.004787,21
1249,40.97341,21
1250,40.89036,21
1251,40.667538,21
1252,40.800777,21
1253,41.077747,18
1254,41.05603,18
1255,41.36634,18
1256,41.569386,19
1257,41.650665,19
1258,41.624603,19
1259,41.57017,19
1260,41.66393,19
1261,41.70556,19
1262,41.816654,19
1263,41.95483,19
1264,41.8557,19
1265,41.993225,19
1266,42.140686,19
1267,42.109097,19
1268,42.2792,19
1269,42.3832,19
1270,42.349968,19
1271,42.42056,19
1272,42.47982,19
1273,42.52096,19
1274,42.660877,19
1275,42.77704,19
1276,42.785133,19
1277,42.806767,19
1278,42.90156,19
1279,42.882385,19
1280,42.968147,19
1281,43.08002,19
1282,42.971916,19
1283,43.07398,19
1284,43.19758,19
1285,43.137028,19
1286,43.048534,19
1287,43.13154,19
1288,42.94941,19
1289,43.029133,19
1290,43.103783,19
1291,42.97028,19
1292,43.086903,19
1293,43.157833,19
1294,43.038452,19
1295,43.101524,19
1296,43.115902,19
1297,43.06514,19
1298,43.19421,19
1299,43.227444,19
1300,43.124683,19
1301,43.12302,19
1302,43.240147,19
1303,43.177822,19
1304,43.191875,19
1305,43.316643,19
1306,43.030796,19
1307,43.076927,19
1308,43.16117,19
1309,43.113823,19
1310,43.128704,19
1311,43.004578,19
1312,42.924164,19
1313,42.958576,19
1314,42.95371,19
1315,42.834488,19
1316,42.79638,19
1317,42.839252,19
1318,42.74936,19
1319,42.867332,19
1320,42.956345,19
1321,42.871872,19
1322,42.91781,19
1323,42.991333,19
1324,42.909977,19
1325,43.07134,19
1326,43.065247,20
1327,42.88343,20
1328,42.845325,20
1329,42.812214,20
1330,42.709587,20
1331,42.611935,20
1332,42.369297,20
1333,40.7257,20
1334,40.430714,20
1335,40.32515,20
1336,39.92786,20
1337,39.68764,20
1338,39.77879,20
1339,39.700966,20
1340,39.87762,20
1341,40.005756,20
1342,40.001263,20
1343,40.18177,20
1344,40.28899,20
1345,40.23412,20
1346,40.283707,20
1347,40.148346,20
1348,40.245487,20
1349,40.424294,20
1350,40.376625,20
1351,40.448227,20
1352,40.56107,20
1353,40.542046,20
1354,40.68717,20
1355,40.82914,20
1356,40.825447,20
1357,40.989037,20
1358,41.162556,20
1359,41.17426,20
1360,41.24924,20
1361,41.329365,20
1362,40.86441,20
1363,40.686077,20
1364,40.691353,20
1365,40.380608,21
1366,40.21595,21
1367,40.095352,21
1368,39.468903,21
1369,39.435616,21
1370,39.365433,21
1371,39.41252,21
1372,39.563766,21
1373,39.53105,21
1374,39.64251,21
1375,39.73048,21
1376,39.73251,21
1377,39.87395,21
1378,40.020443,21
1379,40.015076,21
1380,40.15126,21
1381,40.130756,21
1382,40.104748,21
1383,40.221172,21
1384,40.01793,22
1385,39.963043,22
1386,39.93866,22
1387,39.83253,22
1388,39.82642,22
1389,39.84265,22
1390,39.024746,23
1391,38.741932,23
1392,38.200253,23
1393,37.839706,23
1394,37.608852,23
1395,37.448544,23
1396,37.455402,23
1397,37.337337,23
1398,37.33494,23
1399,37.358315,23
1400,37.252132,23
1401,37.293667,23
1402,37.156406,23
1403,37.21773,23
1404,37.24521,23
1405,37.175205,23
1406,37.20385,23
1407,37.2404,23
1408,37.041065,23
1409,37.134,23
1410,37.082737,23
1411,37.162838,23
1412,37.26509,23
1413,37.202435,23
1414,37.2242,23
1415,37.167213,23
1416,37.19555,23
1417,37.20142,23
1418,36.994232,23
1419,36.994843,23
1420,36.866226,23
1421,36.89868,23
1422,36.91504,23
1423,36.734737,23
1424,36.788773,23
1425,36.5066,23
1426,36.610046,23
1427,36.6303,23
1428,36.042824,23
1429,35.74468,23
1430,35.264336,23
1431,35.078087,23
1432,35.17844,23
1433,35.24896,23
1434,35.289032,23
1435,35.30853,23
1436,34.81475,23
1437,34.937897,23
1438,34.927498,23
1439,34.913475,23
1440,34.89747,23
1441,34.803574,23
1442,34.85904,23
1443,34.786423,23
1444,34.863224,24
1445,34.97416,24
1446,34.98436,24
1447,35.052288,25
1448,35.08254,25
1449,35.11689,25
1450,35.150246,25
1451,35.14491,25
1452,35.208725,25
1453,35.118576,25
1454,35.149952,25
1455,34.921658,25
1456,35.007454,24
1457,35.057552,24
1458,35.011486,24
1459,35.017822,25
1460,34.914032,25
1461,34.91316,25
1462,34.96877,25
1463,34.866966,25
1464,34.875275,25
1465,34.7047,25
1466,34.74106,25
1467,34.65056,25
1468,34.266727,25
1469,34.389103,23
1470,34.424187,23
1471,34.56853,23
1472,34.600677,23
1473,34.67947,23
1474,34.783134,23
1475,34.669388,23
1476,34.75163,23
1477,34.826298,23
1478,34.65635,23
1479,34.59735,23
1480,34.591305,23
1481,34.746742,23
1482,34.900776,23
1483,34.98272,23
1484,35.13703,23
1485,35.237125,23
1486,35.367317,23
1487,35.476368,23
1488,35.518204,23
1489,35.669487,23
1490,35.74029,23
1491,35.757027,23
1492,35.86042,23
1493,35.873463,23
1494,36.021515,23
1495,36.11998,22
1496,36.25044,22
1497,36.451138,22
