frame,fps,particle_count
761,57.75183,12
762,58.02963,12
763,58.161465,12
764,58.161858,12
765,58.23657,12
766,58.29414,12
767,58.5014,12
768,58.480667,12
769,58.64729,12
770,58.859074,12
771,58.96323,12
772,58.962627,12
773,59.080223,12
774,59.145844,12
775,58.94197,12
776,59.13092,12
777,59.182465,12
778,58.997223,12
779,59.01287,12
780,59.016827,12
781,58.98749,12
782,58.859993,13
783,59.08986,13
784,58.911507,13
785,58.638546,13
786,58.7588,13
787,58.541073,13
788,58.661526,13
789,58.403275,13
790,58.305058,13
791,58.162537,13
792,58.05621,13
793,57.959545,13
794,58.15474,13
795,57.79092,13
796,57.79509,13
797,57.81432,13
798,57.834457,13
799,57.76714,13
800,57.828873,13
801,57.912094,13
802,58.00181,13
803,57.87717,13
804,57.89033,13
805,57.771034,13
806,57.8655,13
807,57.51007,13
808,57.75209,13
809,57.61205,13
810,57.85077,13
811,57.790176,13
812,57.78981,13
813,58.05557,13
814,58.05115,13
815,58.125214,13
816,58.209877,13
817,58.38735,13
818,57.978916,13
819,57.78706,13
820,57.759464,13
821,57.530914,13
822,57.509487,13
823,57.62821,13
824,57.712563,13
825,57.83993,13
826,57.95487,13
827,58.076385,14
828,58.25337,14
829,58.27397,14
830,58.3291,14
831,58.431953,14
832,58.513374,14
833,58.635075,14
834,58.627377,14
835,58.68786,14
836,58.748043,14
837,58.861908,14
838,58.755005,14
839,58.666832,14
840,58.699364,14
841,58.838356,14
842,58.999252,14
843,59.17313,14
844,59.19656,14
845,59.233147,14
846,59.267635,14
847,59.330753,14
848,59.13299,14
849,59.28743,14
850,58.971405,14
851,58.74065,14
852,58.502083,14
853,58.602703,14
854,58.232376,14
855,58.358677,14
856,58.428047,14
857,58.562965,14
858,58.59309,14
859,58.64049,14
860,58.581226,14
861,58.40507,13
862,58.15773,13
863,58.094498,13
864,58.132095,13
865,57.875713,13
866,57.898956,13
867,57.981213,13
868,57.86492,13
869,58.00527,13
870,58.196457,13
871,58.112873,13
872,58.28446,13
873,58.489635,13
874,58.703156,13
875,58.70335,13
876,58.753643,13
877,58.906258,13
878,58.940422,13
879,58.837513,13
880,59.011745,13
881,58.73185,13
882,58.99594,13
883,59.049633,13
884,59.042625,13
885,59.131485,13
886,59.173267,13
887,58.996914,13
888,59.01219,13
889,58.813698,13
890,58.89192,13
891,58.630188,13
892,58.45612,13
893,58.517246,13
894,58.409943,13
895,58.185707,13
896,57.825035,13
897,57.748535,13
898,57.918304,13
899,58.054455,13
900,58.085915,13
901,58.25372,13
902,58.25478,13
903,58.17239,13
904,58.33787,13
905,58.111572,13
906,57.990402,13
907,57.977108,13
908,58.15935,13
909,57.973053,13
910,58.182297,13
911,58.167233,13
912,58.25116,13
913,58.44024,13
914,58.536987,13
915,58.743614,13
916,58.651997,13
917,58.83431,13
918,58.88624,13
919,58.870033,13
920,58.751537,13
921,58.83086,13
922,58.823933,14
923,58.91891,14
924,58.974915,14
925,58.758327,14
926,58.933907,14
927,58.843285,14
928,58.843956,14
929,58.590546,14
930,58.527454,14
931,58.32962,14
932,58.31962,14
933,58.241512,14
934,57.993004,14
935,57.93328,14
936,57.692535,14
937,57.467598,14
938,57.39733,14
939,57.608685,14
940,57.895794,14
941,58.07856,14
942,58.200886,14
943,58.02645,14
944,58.180763,14
945,58.196484,15
946,58.277122,15
947,58.419697,15
948,58.526432,15
949,58.70488,15
950,58.602303,15
951,58.698742,15
952,58.586857,15
953,58.663868,15
954,58.84119,15
955,58.907345,15
956,58.950783,15
957,59.004784,15
958,59.087025,15
959,59.071423,15
960,58.930542,15
961,58.708523,15
962,58.750492,15
963,58.40501,15
964,58.489197,15
965,58.469078,15
966,58.443512,15
967,58.57611,13
968,58.25703,13
969,58.34311,13
970,58.395687,13
971,58.57444,13
972,58.558277,13
973,58.598213,13
974,58.624287,13
975,58.71744,13
976,58.83612,13
977,58.817562,13
978,58.8845,13
979,59.038986,14
980,58.88723,14
981,58.845978,14
982,58.846577,14
983,58.638756,14
984,58.603046,14
985,58.357464,14
986,58.455326,14
987,58.226414,14
988,58.371433,14
989,58.422264,14
990,58.33406,14
991,58.41874,14
992,58.541523,14
993,58.644867,14
994,58.754845,14
995,58.791935,14
996,58.735023,14
997,58.75927,14
998,58.769653,14
999,58.61296,14
1000,58.735596,14
1001,58.803753,14
1002,58.632343,14
1003,58.481762,14
1004,58.067337,14
1005,57.99293,14
1006,57.935318,14
1007,58.18187,14
1008,58.22454,14
1009,58.342163,14
1010,58.331383,14
1011,58.038395,14
1012,57.75505,14
1013,57.52851,14
1014,57.553234,14
1015,57.501804,14
1016,57.67218,15
1017,57.74355,15
1018,57.598217,15
1019,57.730896,15
1020,57.846165,15
1021,57.908115,15
1022,58.027122,15
1023,58.13413,15
1024,58.253044,15
1025,58.343044,15
1026,58.460365,15
1027,58.507946,16
1028,58.612385,16
1029,58.5901,16
1030,58.453762,16
1031,58.500565,16
1032,58.371826,16
1033,57.965412,16
1034,57.86434,16
1035,57.837845,16
1036,57.998833,16
1037,57.64691,13
1038,57.426113,13
1039,57.201363,13
1040,57.116013,13
1041,57.18134,13
1042,57.407192,13
1043,57.364582,14
1044,57.415577,14
1045,57.290524,14
1046,57.429943,14
1047,57.514343,14
1048,57.54754,14
1049,57.489014,14
1050,57.409054,14
1051,57.47928,14
1052,57.330654,14
1053,57.450764,14
1054,57.472534,14
1055,57.48194,14
1056,57.277508,14
1057,57.28358,14
1058,57.204765,14
1059,57.263245,14
1060,57.077675,14
1061,57.040035,14
1062,57.18552,14
1063,57.324924,14
1064,57.48765,14
1065,57.67134,14
1066,57.78445,14
1067,57.86311,14
1068,57.706566,14
1069,57.422558,14
1070,57.676083,14
1071,57.48365,14
1072,57.32105,14
1073,57.257183,14
1074,57.477127,14
1075,57.387993,14
1076,57.434116,14
1077,57.58061,14
1078,57.77293,14
1079,58.13032,14
1080,57.90032,14
1081,57.89143,14
1082,58.0272,14
1083,58.20163,14
1084,58.33596,14
1085,58.281548,14
1086,58.4836,14
1087,58.458977,14
1088,58.579178,14
1089,58.691307,14
1090,58.66534,14
1091,58.672195,14
1092,58.52543,14
1093,58.557335,14
1094,58.41415,14
1095,58.39921,14
1096,58.18545,14
1097,58.203995,14
1098,58.21056,14
1099,58.024963,14
1100,58.13227,14
1101,57.978386,14
1102,58.15468,14
1103,58.139687,14
1104,58.225098,14
1105,58.066338,14
1106,58.235146,14
1107,58.415066,14
1108,57.98554,14
1109,57.9038,14
1110,57.792046,15
1111,57.699768,15
1112,57.85845,15
1113,57.84359,15
1114,57.983128,15
1115,57.799374,15
1116,57.712616,15
1117,57.730953,15
1118,57.722145,15
1119,57.821133,15
1120,57.765266,15
1121,57.67939,15
1122,57.52286,15
1123,57.62504,15
1124,57.734966,15
1125,57.652843,15
1126,57.74014,15
1127,57.628902,15
1128,57.7507,15
1129,57.818325,15
1130,57.69526,15
1131,57.542095,15
1132,57.5191,15
1133,57.31399,15
1134,57.39463,14
1135,57.54861,14
1136,57.354,14
1137,57.175716,14
1138,57.311375,14
1139,57.351856,14
1140,57.541016,14
1141,57.257427,14
1142,57.13994,14
1143,57.276287,14
1144,57.408073,14
1145,57.3979,14
1146,57.39788,14
1147,57.60696,14
1148,57.670277,14
1149,57.784473,14
1150,57.965317,14
1151,58.001537,14
1152,58.104645,14
1153,58.15836,14
1154,58.34445,14
1155,58.457382,14
1156,58.43976,14
1157,58.468742,14
1158,58.661694,14
1159,58.627506,14
1160,58.81586,14
1161,58.784306,14
1162,58.926292,14
1163,58.851295,14
1164,58.910892,14
1165,58.95658,14
1166,59.028023,14
1167,59.058746,14
1168,59.158615,14
1169,59.187935,14
1170,58.810436,14
1171,58.56757,14
1172,58.52623,14
1173,58.328445,14
1174,58.461056,15
1175,58.222652,15
1176,58.09915,15
1177,58.14553,15
1178,58.242683,15
1179,58.0719,15
1180,58.055058,15
1181,58.196926,15
1182,58.25274,15
1183,57.91104,15
1184,57.988304,15
1185,57.68812,15
1186,57.770103,15
1187,57.86229,14
1188,58.048214,14
1189,58.09451,14
1190,58.363075,14
1191,58.450974,14
1192,58.426178,14
1193,58.583576,14
1194,58.305702,14
1195,58.25365,14
1196,58.207977,14
1197,57.833366,14
1198,57.589546,14
1199,57.402782,14
1200,57.227665,14
1201,57.168945,14
1202,57.181343,14
1203,57.207848,14
1204,57.197186,15
1205,57.245056,15
1206,57.30552,15
1207,57.51611,15
1208,57.656643,15
1209,57.700115,15
1210,57.91623,15
1211,57.876156,15
1212,57.79092,15
1213,57.95915,15
1214,58.02904,15
1215,58.26956,15
1216,58.352135,15
1217,58.218197,15
1218,58.2568,15
1219,58.331535,15
1220,58.08241,15
1221,57.829655,15
1222,57.961365,15
1223,57.865566,15
1224,57.963028,15
1225,57.848583,15
1226,57.687088,15
1227,57.46981,15
1228,57.424667,15
1229,57.36335,15
1230,57.60711,15
1231,57.856808,15
1232,58.03774,15
1233,58.144127,15
1234,58.122887,15
1235,57.966644,15
1236,57.819633,15
1237,57.71818,15
1238,57.715626,15
1239,57.65536,15
1240,57.485344,15
1241,57.285618,15
1242,57.465813,16
1243,57.31516,16
1244,57.49022,16
1245,57.286594,16
1246,57.433056,16
1247,57.46997,16
1248,57.696533,16
1249,57.736217,16
1250,57.807335,16
1251,57.96236,16
1252,58.074356,16
1253,58.10136,16
1254,58.279156,16
1255,58.243443,16
1256,58.382664,16
1257,58.405052,16
1258,58.500114,16
1259,58.2768,16
1260,58.089046,16
1261,58.000065,16
1262,57.724495,16
1263,57.582684,16
1264,57.73296,16
1265,57.926907,16
1266,57.94147,16
1267,57.985687,16
1268,58.022964,16
1269,57.71093,16
1270,57.737423,16
1271,57.93661,16
1272,58.10114,16
1273,57.93195,16
1274,57.75943,16
1275,57.686737,16
1276,57.506336,16
1277,57.654778,16
1278,57.881367,16
1279,58.065685,16
1280,57.891613,16
1281,58.007053,16
1282,58.15543,16
1283,58.1654,16
1284,58.414032,16
1285,58.419235,16
1286,58.326767,16
1287,58.522892,16
1288,58.46062,16
1289,58.198353,16
1290,58.141136,16
1291,58.297268,16
1292,58.18759,16
1293,58.054684,16
1294,58.11405,13
1295,57.873405,13
1296,57.91262,13
1297,58.078293,13
1298,58.265156,14
1299,58.473846,14
1300,58.32613,14
1301,58.41055,14
1302,58.3787,14
1303,58.348362,14
1304,58.532307,14
1305,58.80459,14
1306,58.778812,14
1307,58.925526,14
1308,58.924797,14
1309,58.943726,14
1310,59.02716,14
1311,59.032322,14
1312,59.179314,14
1313,59.13218,14
1314,58.789753,14
1315,58.786243,14
1316,58.808285,14
1317,58.97077,14
1318,59.037075,14
1319,58.945587,14
1320,59.077293,14
1321,58.89149,14
1322,58.992355,14
1323,59.124058,14
1324,59.270466,14
1325,59.373554,14
1326,59.404392,14
1327,59.555096,14
1328,59.661617,14
1329,59.720318,14
1330,59.59938,14
1331,59.61989,14
1332,59.673115,14
1333,59.689064,14
1334,59.65858,11
1335,59.712967,11
1336,59.682392,11
1337,59.749027,11
1338,59.47371,11
1339,59.40724,11
1340,59.518955,11
1341,59.09337,11
1342,58.623165,11
1343,58.579784,11
1344,58.731567,11
1345,58.82537,11
1346,58.910965,11
1347,58.914032,11
1348,58.995907,12
1349,58.924583,12
1350,58.98976,12
1351,59.140087,12
1352,59.098743,12
1353,59.17681,12
1354,58.786266,12
1355,58.606087,12
1356,58.771244,12
1357,58.723442,12
1358,58.37429,12
1359,58.366375,12
1360,58.355885,12
1361,58.335476,12
1362,58.43295,12
1363,58.59185,12
1364,58.735554,12
1365,58.665863,12
1366,58.508205,12
1367,58.695602,12
1368,58.400307,12
1369,58.45237,13
1370,58.298946,14
1371,58.373573,14
1372,58.377144,14
1373,58.135475,14
1374,58.04773,14
1375,57.898476,14
1376,58.07513,14
1377,58.108055,14
1378,57.896294,14
1379,57.875786,14
1380,57.651505,14
1381,57.818306,14
1382,57.88495,14
1383,57.690693,14
1384,57.614143,14
1385,57.723152,14
1386,57.844475,14
1387,57.94585,14
1388,57.753635,14
1389,57.916725,14
1390,57.975563,14
1391,58.09788,14
1392,58.161015,14
1393,58.275272,15
1394,58.34189,15
1395,58.415237,15
1396,58.15485,15
1397,58.445778,15
1398,58.395954,15
1399,58.59657,15
1400,58.837734,15
1401,58.92214,15
1402,59.11207,15
1403,59.199493,15
1404,59.34133,15
1405,59.31283,15
1406,59.31438,15
1407,59.14006,15
1408,59.17602,15
1409,59.183727,15
1410,59.224476,15
1411,59.272587,15
1412,59.306656,15
1413,59.050346,15
1414,58.753654,15
1415,58.97656,15
1416,58.749752,15
1417,58.81544,15
1418,58.514053,15
1419,58.716415,15
1420,58.898674,15
1421,58.78458,15
1422,58.6412,15
1423,58.559464,15
1424,58.743767,15
1425,58.697044,15
1426,58.36128,15
1427,58.18021,15
1428,58.265907,15
1429,58.21728,15
1430,57.925842,15
1431,58.22094,15
1432,58.010197,15
1433,57.994877,15
1434,58.099384,15
1435,57.902256,15
1436,58.059937,15
1437,58.0851,15
1438,58.216393,15
1439,58.146755,15
1440,57.840805,15
1441,57.83463,15
1442,57.54654,15
1443,57.645683,15
1444,57.741875,15
1445,57.87911,15
1446,57.930668,15
1447,57.639576,15
1448,57.418552,15
1449,57.134594,15
1450,56.90203,15
1451,57.014668,15
1452,56.961254,15
1453,57.106102,15
1454,57.428375,15
1455,57.510048,15
1456,57.641354,14
1457,57.532333,14
1458,57.81387,14
1459,57.677444,14
1460,57.927494,14
1461,57.85519,14
1462,57.457676,14
1463,57.77125,14
1464,57.500378,14
1465,57.535988,14
1466,57.5889,14
1467,57.554546,14
1468,57.77327,14
1469,57.7786,14
1470,57.56414,14
1471,57.53128,14
1472,57.446827,14
1473,57.518986,14
1474,57.29862,14
1475,57.42771,14
1476,57.468456,14
1477,57.619617,14
1478,57.750584,14
1479,57.924778,14
1480,57.912796,14
1481,58.059242,14
1482,58.342896,14
1483,58.235813,14
1484,58.270977,14
1485,58.403408,14
1486,58.613388,14
1487,58.47041,15
1488,58.322124,15
1489,58.42358,15
1490,58.73034,15
1491,58.81305,15
1492,58.904087,15
1493,58.79302,15
1494,59.048798,15
1495,59.06432,15
1496,59.07279,15
